## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\Yin_2012_04_15_Pasta_autoWB.etg.data\Yin_2012_04_15_004-b74233b7-5336-48f6-95bb-450da8b37725\Yin_2012_04_15_004-1-recording.idf
## Date:	01.01.2001 00:04:55
## Version:	BeGaze 3.3.56
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	20076
## Reversed:	none
## [Run]
## Subject:	Yin_2012_04_15_004
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, FRAMECOUNTER
##
Time	Type	Trial	B POR X [px]	B POR Y [px]	Frame	Aux1	B Event Info
257441549	SMP	1	701.11	389.30	00:00:14:01		Fixation
257474748	SMP	1	700.55	386.56	00:00:14:03		Fixation
257508986	SMP	1	699.60	383.96	00:00:14:03		Saccade
257542060	SMP	1	685.55	375.45	00:00:14:04		Saccade
257574819	SMP	1	686.22	373.38	00:00:14:05		Saccade
257607008	SMP	1	685.09	367.99	00:00:14:05		Fixation
257640517	SMP	1	684.54	365.88	00:00:14:06		Fixation
257674195	SMP	1	683.33	364.53	00:00:14:07		Fixation
257707092	SMP	1	683.46	362.91	00:00:14:08		Fixation
257741529	SMP	1	684.25	362.49	00:00:14:08		Saccade
257774744	SMP	1	691.39	368.07	00:00:14:09		Saccade
257808063	SMP	1	691.71	367.56	00:00:14:10		Fixation
257840851	SMP	1	692.43	368.55	00:00:14:11		Fixation
257873471	SMP	1	692.38	379.33	00:00:14:11		Fixation
257906195	SMP	1	693.16	383.69	00:00:14:12		Saccade
257941931	SMP	1	695.97	423.13	00:00:14:13		Saccade
257973492	SMP	1	695.96	423.98	00:00:14:14		Blink
258008677	SMP	1	695.96	423.99	00:00:14:15		Blink
258043273	SMP	1	682.50	451.57	00:00:14:16		Blink
258075271	SMP	1	712.12	470.84	00:00:14:16		Blink
258107500	SMP	1	713.74	426.62	00:00:14:17		Blink
258140529	SMP	1	728.70	419.36	00:00:14:18		Fixation
258173210	SMP	1	731.80	423.12	00:00:14:19		Fixation
258206136	SMP	1	732.08	412.08	00:00:14:20		Fixation
258239382	SMP	1	731.61	413.94	00:00:14:20		Fixation
258272615	SMP	1	732.60	416.24	00:00:14:21		Fixation
258306603	SMP	1	733.59	415.77	00:00:14:22		Fixation
258338843	SMP	1	733.61	416.38	00:00:14:23		Saccade
258373020	SMP	1	759.42	400.71	00:00:15:00		Saccade
258405416	SMP	1	759.08	406.50	00:00:15:01		Fixation
258439495	SMP	1	756.66	406.67	00:00:15:01		Fixation
258472496	SMP	1	755.17	408.68	00:00:15:02		Fixation
258507041	SMP	1	755.25	410.70	00:00:15:03		Fixation
258539498	SMP	1	754.02	414.07	00:00:15:04		Fixation
258571778	SMP	1	753.45	418.49	00:00:15:04		Fixation
258605441	SMP	1	750.90	420.54	00:00:15:05		Fixation
258638986	SMP	1	748.00	424.76	00:00:15:06		Fixation
258672883	SMP	1	746.22	426.95	00:00:15:07		Fixation
258705168	SMP	1	743.11	430.47	00:00:15:07		Fixation
258739159	SMP	1	740.20	432.66	00:00:15:08		Fixation
258772571	SMP	1	736.56	436.77	00:00:15:09		Fixation
258805329	SMP	1	768.01	429.40	00:00:15:10		Saccade
258840295	SMP	1	857.71	391.03	00:00:15:11		Saccade
258871874	SMP	1	854.56	391.62	00:00:15:12		Fixation
258905098	SMP	1	850.29	388.23	00:00:15:12		Fixation
258939722	SMP	1	842.35	385.85	00:00:15:13		Fixation
258971714	SMP	1	835.08	386.22	00:00:15:14		Fixation
259005063	SMP	1	826.88	387.83	00:00:15:15		Fixation
259037871	SMP	1	816.21	389.18	00:00:15:16		Fixation
259071279	SMP	1	803.82	391.20	00:00:15:16		Fixation
259105466	SMP	1	790.86	393.96	00:00:15:17		Fixation
259139230	SMP	1	775.66	398.57	00:00:15:18		Fixation
259172475	SMP	1	756.32	402.15	00:00:15:19		Saccade
259204457	SMP	1	829.91	382.43	00:00:15:20		Saccade
259237160	SMP	1	923.66	361.43	00:00:15:21		Saccade
259271243	SMP	1	901.45	361.49	00:00:15:21		Fixation
259304658	SMP	1	877.38	357.62	00:00:15:22		Fixation
259337622	SMP	1	852.12	356.30	00:00:15:23		Fixation
259371816	SMP	1	826.47	360.61	00:00:16:00		Saccade
259404377	SMP	1	798.41	377.90	00:00:16:01		Saccade
259437445	SMP	1	798.39	377.94	00:00:16:01		Blink
259470714	SMP	1	798.39	377.97	00:00:16:02		Blink
259504656	SMP	1	1313.25	959.76	00:00:16:03		Blink
259537291	SMP	1	1312.88	387.23	00:00:16:03		Blink
259570042	SMP	1	1399.16	398.79	00:00:16:04		Blink
259604994	SMP	1	1433.79	417.71	00:00:16:05		Blink
259636886	SMP	1	1380.95	419.61	00:00:16:06		Blink
259671985	SMP	1	1276.92	466.91	00:00:16:07		Blink
259704073	SMP	1	1228.69	458.68	00:00:16:08		Fixation
259736831	SMP	1	1190.88	466.23	00:00:16:09		Fixation
259771296	SMP	1	1148.15	469.61	00:00:16:09		Fixation
259803868	SMP	1	1114.39	464.08	00:00:16:10		Fixation
259836723	SMP	1	1094.92	466.13	00:00:16:11		Saccade
259869982	SMP	1	1045.41	462.83	00:00:16:12		Saccade
259904217	SMP	1	1024.39	468.65	00:00:16:12		Saccade
259936916	SMP	1	1168.30	546.53	00:00:16:13		Saccade
259969834	SMP	1	1142.21	548.06	00:00:16:14		Fixation
260003008	SMP	1	1112.09	550.19	00:00:16:15		Fixation
260037142	SMP	1	1080.26	554.04	00:00:16:16		Fixation
260069662	SMP	1	1050.86	560.29	00:00:16:17		Fixation
260103947	SMP	1	1026.23	573.03	00:00:16:17		Fixation
260137445	SMP	1	999.92	584.66	00:00:16:18		Fixation
260169369	SMP	1	978.52	593.38	00:00:16:19		Fixation
260202847	SMP	1	959.39	581.54	00:00:16:20		Saccade
260235723	SMP	1	939.30	608.27	00:00:16:21		Saccade
260269604	SMP	1	915.56	603.52	00:00:16:21		Saccade
260302376	SMP	1	817.60	566.33	00:00:16:22		Saccade
260336755	SMP	1	750.34	540.58	00:00:16:23		Saccade
260369181	SMP	1	722.15	535.59	00:00:16:23		Fixation
260402311	SMP	1	707.56	548.40	00:00:17:00		Fixation
260436911	SMP	1	689.53	557.42	00:00:17:01		Fixation
260468859	SMP	1	673.90	554.05	00:00:17:02		Fixation
260502346	SMP	1	657.55	560.02	00:00:17:03		Fixation
260535595	SMP	1	648.29	563.60	00:00:17:04		Fixation
260569432	SMP	1	637.50	573.07	00:00:17:04		Saccade
260602399	SMP	1	623.36	594.66	00:00:17:05		Saccade
260635307	SMP	1	622.17	599.11	00:00:17:06		Saccade
260668435	SMP	1	621.47	599.29	00:00:17:07		Saccade
260701676	SMP	1	594.60	498.56	00:00:17:08		Saccade
260735886	SMP	1	590.95	460.54	00:00:17:08		Fixation
260768680	SMP	1	590.73	458.62	00:00:17:09		Fixation
260802006	SMP	1	595.48	450.56	00:00:17:10		Fixation
260835854	SMP	1	602.34	460.83	00:00:17:11		Fixation
260868294	SMP	1	602.35	460.83	00:00:17:11		Blink
260900856	SMP	1	602.35	460.83	00:00:17:12		Blink
260935038	SMP	1	602.35	460.83	00:00:17:13		Blink
260968227	SMP	1	682.54	453.50	00:00:17:14		Fixation
261001826	SMP	1	688.07	433.15	00:00:17:15		Fixation
261034197	SMP	1	690.34	441.83	00:00:17:16		Fixation
261068192	SMP	1	690.67	440.68	00:00:17:16		Fixation
261101471	SMP	1	691.16	435.10	00:00:17:17		Fixation
261134400	SMP	1	689.68	464.83	00:00:17:18		Fixation
261167686	SMP	1	686.47	319.90	00:00:17:19		Blink
261201993	SMP	1	681.66	237.09	00:00:17:19		Blink
261234697	SMP	1	673.67	219.13	00:00:17:20		Blink
261267388	SMP	1	671.35	221.04	00:00:17:21		Blink
261301746	SMP	1	657.67	222.92	00:00:17:22		Blink
261334656	SMP	1	656.40	227.36	00:00:17:23		Blink
261366780	SMP	1	651.20	231.15	00:00:18:00		Blink
261400844	SMP	1	660.09	234.20	00:00:18:00		Fixation
261434202	SMP	1	663.74	231.68	00:00:18:01		Fixation
261467336	SMP	1	670.59	231.05	00:00:18:02		Fixation
261501403	SMP	1	673.85	222.84	00:00:18:03		Fixation
261533413	SMP	1	679.35	241.21	00:00:18:04		Fixation
261566824	SMP	1	650.94	308.78	00:00:18:04		Fixation
261602707	SMP	1	620.25	393.83	00:00:18:05		Saccade
261633891	SMP	1	700.93	484.93	00:00:18:06		Saccade
261668401	SMP	1	710.91	512.93	00:00:18:07		Saccade
261699679	SMP	1	710.64	500.62	00:00:18:07		Fixation
261734479	SMP	1	710.61	498.69	00:00:18:09		Fixation
261767370	SMP	1	707.71	497.64	00:00:18:09		Fixation
261800811	SMP	1	703.77	501.64	00:00:18:10		Fixation
261833691	SMP	1	699.49	506.07	00:00:18:11		Saccade
261865980	SMP	1	692.98	520.00	00:00:18:11		Saccade
261900941	SMP	1	685.24	514.32	00:00:18:12		Saccade
261932784	SMP	1	679.78	531.47	00:00:18:13		Fixation
261966341	SMP	1	676.43	533.12	00:00:18:14		Fixation
261999967	SMP	1	675.99	531.33	00:00:18:15		Fixation
262034491	SMP	1	675.47	525.55	00:00:18:15		Fixation
262066711	SMP	1	674.72	518.74	00:00:18:16		Fixation
262099135	SMP	1	677.45	517.59	00:00:18:17		Saccade
262132606	SMP	1	596.91	443.96	00:00:18:18		Saccade
262167397	SMP	1	599.44	438.17	00:00:18:19		Fixation
262200458	SMP	1	602.35	440.27	00:00:18:19		Fixation
262232990	SMP	1	605.23	439.80	00:00:18:20		Fixation
262267598	SMP	1	608.89	439.77	00:00:18:21		Fixation
262301542	SMP	1	610.96	442.36	00:00:18:22		Fixation
262331802	SMP	1	612.54	448.14	00:00:18:23		Fixation
262366210	SMP	1	615.02	446.89	00:00:19:00		Fixation
262399693	SMP	1	615.06	446.17	00:00:19:00		Fixation
262432661	SMP	1	615.49	446.84	00:00:19:01		Fixation
262464946	SMP	1	615.87	448.37	00:00:19:02		Fixation
262499777	SMP	1	615.89	460.50	00:00:19:03		Saccade
262533125	SMP	1	617.66	484.74	00:00:19:04		Saccade
262564773	SMP	1	618.30	489.90	00:00:19:04		Fixation
262598380	SMP	1	618.41	487.21	00:00:19:05		Fixation
262631487	SMP	1	622.95	481.51	00:00:19:06		Saccade
262666208	SMP	1	638.31	478.66	00:00:19:07		Saccade
262697786	SMP	1	642.27	468.77	00:00:19:08		Fixation
262732256	SMP	1	646.68	470.15	00:00:19:08		Fixation
262765150	SMP	1	650.26	474.23	00:00:19:09		Fixation
262797883	SMP	1	653.07	477.50	00:00:19:10		Fixation
262832720	SMP	1	657.49	473.45	00:00:19:11		Fixation
262865115	SMP	1	659.63	465.62	00:00:19:11		Saccade
262898767	SMP	1	662.83	450.27	00:00:19:12		Saccade
262931720	SMP	1	661.80	446.38	00:00:19:13		Fixation
262964002	SMP	1	663.95	443.61	00:00:19:14		Fixation
262998065	SMP	1	663.55	442.53	00:00:19:15		Fixation
263032053	SMP	1	663.73	440.82	00:00:19:15		Fixation
263064201	SMP	1	659.92	444.54	00:00:19:16		Fixation
263097339	SMP	1	656.12	448.69	00:00:19:17		Fixation
263132093	SMP	1	655.25	450.66	00:00:19:18		Fixation
263167529	SMP	1	652.72	443.29	00:00:19:19		Saccade
263198833	SMP	1	646.98	437.70	00:00:19:20		Saccade
263231188	SMP	1	644.21	428.47	00:00:19:20		Saccade
263263966	SMP	1	640.06	429.02	00:00:19:21		Fixation
263297462	SMP	1	641.41	436.21	00:00:19:22		Fixation
263331370	SMP	1	638.12	478.78	00:00:19:23		Fixation
263363885	SMP	1	638.25	480.06	00:00:19:23		Blink
263397247	SMP	1	638.26	480.12	00:00:20:00		Blink
263430611	SMP	1	656.83	477.95	00:00:20:01		Blink
263463110	SMP	1	660.90	436.63	00:00:20:02		Blink
263498107	SMP	1	659.65	415.37	00:00:20:03		Fixation
263530539	SMP	1	661.36	413.31	00:00:20:04		Fixation
263563453	SMP	1	666.11	400.71	00:00:20:04		Fixation
263597115	SMP	1	661.36	418.16	00:00:20:05		Fixation
263629405	SMP	1	658.49	425.11	00:00:20:06		Fixation
263663929	SMP	1	657.95	415.01	00:00:20:07		Fixation
263696211	SMP	1	657.21	414.87	00:00:20:07		Fixation
263730131	SMP	1	660.28	406.90	00:00:20:08		Fixation
263763059	SMP	1	660.14	408.84	00:00:20:09		Fixation
263797754	SMP	1	661.60	412.07	00:00:20:10		Fixation
263829133	SMP	1	665.12	418.93	00:00:20:11		Fixation
263863242	SMP	1	669.77	422.86	00:00:20:11		Fixation
263895951	SMP	1	673.29	423.46	00:00:20:12		Fixation
263929724	SMP	1	678.27	418.15	00:00:20:13		Fixation
263962910	SMP	1	678.38	409.63	00:00:20:14		Saccade
263996958	SMP	1	653.62	400.47	00:00:20:15		Saccade
264029797	SMP	1	641.39	395.30	00:00:20:16		Saccade
264063605	SMP	1	644.90	365.51	00:00:20:17		Fixation
264096796	SMP	1	636.92	383.47	00:00:20:17		Fixation
264128685	SMP	1	637.27	390.72	00:00:20:18		Fixation
264162452	SMP	1	631.71	397.32	00:00:20:19		Fixation
264195214	SMP	1	632.63	389.88	00:00:20:19		Fixation
264229072	SMP	1	631.71	377.01	00:00:20:20		Fixation
264262313	SMP	1	628.91	365.76	00:00:20:21		Fixation
264295950	SMP	1	627.69	376.00	00:00:20:22		Fixation
264330381	SMP	1	627.44	393.11	00:00:20:22		Blink
264361922	SMP	1	626.87	394.91	00:00:20:23		Blink
264397360	SMP	1	624.45	404.77	00:00:21:00		Blink
264428203	SMP	1	622.14	411.77	00:00:21:01		Blink
264463297	SMP	1	640.56	394.86	00:00:21:02		Blink
264496159	SMP	1	649.00	390.02	00:00:21:03		Fixation
264529559	SMP	1	651.01	394.24	00:00:21:03		Fixation
264561130	SMP	1	654.99	368.40	00:00:21:04		Fixation
264594789	SMP	1	646.35	350.45	00:00:21:05		Fixation
264629838	SMP	1	641.12	369.23	00:00:21:06		Fixation
264661427	SMP	1	631.23	366.16	00:00:21:06		Fixation
264694681	SMP	1	614.14	385.94	00:00:21:07		Fixation
264728728	SMP	1	642.80	407.38	00:00:21:08		Blink
264763612	SMP	1	643.27	410.46	00:00:21:09		Blink
264796197	SMP	1	643.33	412.32	00:00:21:10		Blink
264827395	SMP	1	813.87	513.51	00:00:21:11		Blink
264862609	SMP	1	847.21	507.69	00:00:21:11		Blink
264894403	SMP	1	829.30	509.09	00:00:21:12		Blink
264929070	SMP	1	1026.39	592.72	00:00:21:13		Blink
264961019	SMP	1	972.47	594.82	00:00:21:14		Fixation
264995406	SMP	1	928.17	593.46	00:00:21:15		Fixation
265027340	SMP	1	888.86	577.43	00:00:21:15		Fixation
265061021	SMP	1	844.75	583.80	00:00:21:16		Fixation
265094261	SMP	1	812.54	578.04	00:00:21:17		Fixation
265127833	SMP	1	774.35	588.54	00:00:21:18		Fixation
265160840	SMP	1	734.99	609.11	00:00:21:19		Fixation
265195291	SMP	1	701.55	612.54	00:00:21:19		Fixation
265228071	SMP	1	670.11	626.18	00:00:21:20		Fixation
265260041	SMP	1	635.35	650.20	00:00:21:21		Blink
265294142	SMP	1	660.71	633.45	00:00:21:22		Blink
265329206	SMP	1	719.57	635.68	00:00:21:23		Blink
265359934	SMP	1	829.72	672.27	00:00:21:23		Blink
265393687	SMP	1	1184.79	1017.96	00:00:22:00		Blink
265427001	SMP	1	1176.57	684.87	00:00:22:00		Blink
265459786	SMP	1	1325.75	687.38	00:00:22:02		Blink
265493953	SMP	1	1289.70	724.30	00:00:22:03		Blink
265527331	SMP	1	1263.08	672.52	00:00:22:03		Blink
265560073	SMP	1	1243.40	692.94	00:00:22:04		Blink
265592785	SMP	1	1125.41	642.82	00:00:22:05		Blink
265626452	SMP	1	1079.32	627.48	00:00:22:06		Blink
265659740	SMP	1	1029.27	619.36	00:00:22:07		Fixation
265694013	SMP	1	1003.61	614.93	00:00:22:07		Fixation
265726847	SMP	1	945.77	576.67	00:00:22:08		Fixation
265760525	SMP	1	903.96	598.10	00:00:22:09		Fixation
265793018	SMP	1	870.90	601.82	00:00:22:10		Fixation
265827402	SMP	1	833.31	631.77	00:00:22:11		Fixation
265858755	SMP	1	829.41	643.43	00:00:22:11		Saccade
265893075	SMP	1	782.48	687.98	00:00:22:12		Saccade
265926552	SMP	1	765.94	681.47	00:00:22:13		Fixation
265959063	SMP	1	751.17	679.61	00:00:22:14		Fixation
265994286	SMP	1	740.54	675.13	00:00:22:15		Fixation
266025295	SMP	1	731.66	680.70	00:00:22:15		Fixation
266059531	SMP	1	727.19	676.28	00:00:22:16		Fixation
266092280	SMP	1	720.30	676.84	00:00:22:17		Fixation
266126130	SMP	1	716.40	673.02	00:00:22:18		Saccade
266158500	SMP	1	735.59	641.43	00:00:22:18		Saccade
266193552	SMP	1	740.34	624.64	00:00:22:19		Fixation
266225649	SMP	1	736.43	630.78	00:00:22:19		Fixation
266258620	SMP	1	731.69	631.79	00:00:22:20		Fixation
266291873	SMP	1	730.38	630.00	00:00:22:22		Fixation
266325519	SMP	1	727.51	639.21	00:00:22:22		Fixation
266359940	SMP	1	720.87	658.65	00:00:22:23		Fixation
266391635	SMP	1	718.72	678.46	00:00:23:00		Fixation
266425098	SMP	1	712.62	693.46	00:00:23:01		Fixation
266460346	SMP	1	698.87	699.62	00:00:23:02		Fixation
266491884	SMP	1	690.00	712.53	00:00:23:02		Fixation
266524985	SMP	1	678.46	715.27	00:00:23:03		Fixation
266558166	SMP	1	678.46	715.27	00:00:23:04		Saccade
266591569	SMP	1	678.46	715.26	00:00:23:05		Saccade
266625770	SMP	1	868.61	415.59	00:00:23:05		Saccade
266658081	SMP	1	860.72	396.48	00:00:23:06		Saccade
266691323	SMP	1	847.27	386.88	00:00:23:08		Fixation
266725676	SMP	1	835.70	381.23	00:00:23:08		Fixation
266759441	SMP	1	823.05	372.85	00:00:23:09		Fixation
266791768	SMP	1	811.49	368.71	00:00:23:10		Fixation
266823878	SMP	1	801.21	365.92	00:00:23:10		Fixation
266857908	SMP	1	791.72	367.10	00:00:23:11		Fixation
266891435	SMP	1	786.82	369.10	00:00:23:12		Fixation
266924326	SMP	1	783.89	371.86	00:00:23:13		Fixation
266959650	SMP	1	680.78	458.30	00:00:23:14		Saccade
266990364	SMP	1	579.04	647.83	00:00:23:14		Saccade
267023832	SMP	1	577.30	643.56	00:00:23:15		Saccade
267056900	SMP	1	583.40	632.52	00:00:23:16		Saccade
267090742	SMP	1	589.20	617.73	00:00:23:16		Saccade
267124089	SMP	1	595.98	616.11	00:00:23:17		Saccade
267157355	SMP	1	602.07	601.60	00:00:23:18		Saccade
267191062	SMP	1	537.04	645.72	00:00:23:19		Saccade
267224490	SMP	1	530.80	622.67	00:00:23:20		Fixation
267256609	SMP	1	537.08	611.71	00:00:23:21		Fixation
267290434	SMP	1	541.97	592.20	00:00:23:22		Fixation
267323540	SMP	1	544.88	580.49	00:00:23:23		Fixation
267356811	SMP	1	545.82	560.04	00:00:23:23		Fixation
267390390	SMP	1	546.15	549.56	00:00:24:00		Fixation
267423021	SMP	1	544.50	553.68	00:00:24:01		Fixation
267456686	SMP	1	536.43	538.78	00:00:24:02		Saccade
267490124	SMP	1	654.53	549.57	00:00:24:02		Saccade
267522459	SMP	1	725.20	524.33	00:00:24:03		Saccade
267556271	SMP	1	808.88	523.16	00:00:24:04		Saccade
267589626	SMP	1	790.60	530.08	00:00:24:05		Saccade
267623173	SMP	1	774.02	514.04	00:00:24:06		Fixation
267655709	SMP	1	754.98	513.61	00:00:24:07		Fixation
267689376	SMP	1	742.42	517.86	00:00:24:07		Fixation
267723551	SMP	1	733.48	518.91	00:00:24:08		Fixation
267757086	SMP	1	724.03	526.27	00:00:24:09		Fixation
267790543	SMP	1	712.16	530.28	00:00:24:09		Fixation
267821924	SMP	1	702.70	532.39	00:00:24:10		Fixation
267855898	SMP	1	688.97	536.31	00:00:24:11		Fixation
267889048	SMP	1	676.92	538.22	00:00:24:11		Fixation
267921710	SMP	1	665.36	537.53	00:00:24:13		Saccade
267956682	SMP	1	651.12	548.74	00:00:24:14		Saccade
267990425	SMP	1	638.91	559.87	00:00:24:14		Saccade
268022965	SMP	1	663.50	476.94	00:00:24:15		Saccade
268055965	SMP	1	650.43	496.28	00:00:24:16		Saccade
268089241	SMP	1	634.99	513.31	00:00:24:17		Fixation
268121771	SMP	1	617.50	526.85	00:00:24:18		Fixation
268155850	SMP	1	605.48	542.24	00:00:24:18		Fixation
268188313	SMP	1	597.48	555.98	00:00:24:19		Fixation
268223709	SMP	1	589.09	558.81	00:00:24:20		Fixation
268256831	SMP	1	588.99	558.69	00:00:24:21		Fixation
268288988	SMP	1	592.00	566.27	00:00:24:22		Fixation
268321696	SMP	1	597.04	574.27	00:00:24:22		Fixation
268355465	SMP	1	601.46	580.59	00:00:25:00		Fixation
268388053	SMP	1	609.15	584.12	00:00:25:00		Fixation
268421724	SMP	1	616.16	584.72	00:00:25:01		Fixation
268455945	SMP	1	624.47	587.66	00:00:25:02		Saccade
268487414	SMP	1	594.38	634.34	00:00:25:02		Saccade
268521113	SMP	1	603.19	642.01	00:00:25:03		Fixation
268554812	SMP	1	612.19	643.01	00:00:25:04		Fixation
268588248	SMP	1	625.57	643.23	00:00:25:05		Fixation
268621766	SMP	1	645.18	640.82	00:00:25:05		Fixation
268654093	SMP	1	663.29	638.50	00:00:25:06		Fixation
268687892	SMP	1	684.03	637.66	00:00:25:07		Fixation
268721080	SMP	1	702.00	640.37	00:00:25:08		Saccade
268753999	SMP	1	592.72	603.20	00:00:25:08		Saccade
268787940	SMP	1	492.09	577.53	00:00:25:09		Saccade
268822155	SMP	1	422.48	574.54	00:00:25:10		Saccade
268855048	SMP	1	214.85	652.51	00:00:25:11		Saccade
268888191	SMP	1	139.25	622.86	00:00:25:12		Fixation
268921848	SMP	1	119.91	622.22	00:00:25:13		Fixation
268954223	SMP	1	96.35	677.17	00:00:25:14		Saccade
268987493	SMP	1	197.35	586.90	00:00:25:14		Saccade
269020451	SMP	1	329.24	581.86	00:00:25:15		Fixation
269054263	SMP	1	394.82	561.51	00:00:25:16		Fixation
269087515	SMP	1	337.91	582.01	00:00:25:17		Blink
269120430	SMP	1	67.10	634.28	00:00:25:17		Blink
269153604	SMP	1	78.06	723.30	00:00:25:18		Blink
269188554	SMP	1	126.38	691.28	00:00:25:19		Blink
269220708	SMP	1	249.69	709.77	00:00:25:20		Blink
269253219	SMP	1	362.34	650.77	00:00:25:21		Blink
269286415	SMP	1	436.74	638.19	00:00:25:22		Blink
269321508	SMP	1	465.98	684.59	00:00:25:23		Saccade
269353613	SMP	1	515.96	691.27	00:00:25:23		Saccade
269386346	SMP	1	546.92	702.91	00:00:26:00		Saccade
269419895	SMP	1	564.04	680.63	00:00:26:01		Fixation
269453101	SMP	1	579.94	679.44	00:00:26:02		Fixation
269486540	SMP	1	588.59	684.53	00:00:26:02		Fixation
269520209	SMP	1	588.72	671.74	00:00:26:03		Fixation
269553118	SMP	1	585.53	648.55	00:00:26:04		Fixation
269586612	SMP	1	583.27	639.53	00:00:26:04		Fixation
269620572	SMP	1	580.24	642.02	00:00:26:06		Saccade
269652196	SMP	1	619.06	673.07	00:00:26:06		Saccade
269687460	SMP	1	618.12	662.75	00:00:26:07		Fixation
269719059	SMP	1	621.65	668.87	00:00:26:08		Fixation
269753647	SMP	1	622.05	649.78	00:00:26:09		Fixation
269785871	SMP	1	624.55	642.40	00:00:26:10		Fixation
269818498	SMP	1	629.11	626.04	00:00:26:10		Fixation
269852740	SMP	1	630.07	621.53	00:00:26:11		Fixation
269885696	SMP	1	629.46	617.31	00:00:26:12		Fixation
269918574	SMP	1	629.99	620.09	00:00:26:13		Saccade
269953103	SMP	1	675.28	652.40	00:00:26:14		Saccade
269985278	SMP	1	678.47	634.38	00:00:26:15		Fixation
270018996	SMP	1	682.21	633.33	00:00:26:15		Fixation
270051952	SMP	1	685.29	633.13	00:00:26:16		Fixation
270085122	SMP	1	691.53	630.97	00:00:26:17		Saccade
270120468	SMP	1	687.80	633.29	00:00:26:18		Saccade
270151638	SMP	1	699.07	635.86	00:00:26:19		Saccade
270185184	SMP	1	695.70	638.38	00:00:26:19		Fixation
270218092	SMP	1	691.26	634.52	00:00:26:20		Fixation
270251247	SMP	1	695.52	647.07	00:00:26:21		Fixation
270284475	SMP	1	688.17	670.43	00:00:26:22		Saccade
270319244	SMP	1	633.26	642.50	00:00:26:22		Saccade
270351749	SMP	1	626.36	642.41	00:00:26:23		Fixation
270385448	SMP	1	623.61	649.97	00:00:26:23		Fixation
270418267	SMP	1	625.38	657.38	00:00:27:00		Fixation
270452011	SMP	1	626.61	678.24	00:00:27:02		Fixation
270484482	SMP	1	627.59	699.22	00:00:27:02		Fixation
270518841	SMP	1	629.46	716.16	00:00:27:03		Fixation
270551639	SMP	1	628.71	737.43	00:00:27:04		Fixation
270585447	SMP	1	628.76	753.58	00:00:27:05		Fixation
270617575	SMP	1	629.95	760.96	00:00:27:06		Fixation
270651261	SMP	1	635.94	766.29	00:00:27:06		Fixation
270684283	SMP	1	643.91	768.98	00:00:27:07		Fixation
270717723	SMP	1	646.15	771.58	00:00:27:08		Blink
270750373	SMP	1	648.89	782.32	00:00:27:09		Blink
270784825	SMP	1	662.24	782.26	00:00:27:09		Blink
270817066	SMP	1	665.44	785.40	00:00:27:10		Blink
270851377	SMP	1	675.40	794.33	00:00:27:11		Saccade
270884036	SMP	1	694.85	833.36	00:00:27:12		Saccade
270916966	SMP	1	681.84	815.37	00:00:27:13		Fixation
270950463	SMP	1	667.51	814.83	00:00:27:14		Fixation
270984498	SMP	1	666.32	824.41	00:00:27:14		Saccade
271016865	SMP	1	675.00	918.60	00:00:27:15		Saccade
271051855	SMP	1	674.40	956.19	00:00:27:16		Fixation
271083008	SMP	1	669.17	911.75	00:00:27:17		Fixation
271117211	SMP	1	666.69	915.23	00:00:27:17		Fixation
271150421	SMP	1	667.50	948.65	00:00:27:18		Fixation
271183810	SMP	1	664.31	931.62	00:00:27:19		Saccade
271217245	SMP	1	661.60	894.37	00:00:27:19		Saccade
271249568	SMP	1	663.98	912.01	00:00:27:20		Fixation
271284311	SMP	1	664.94	905.05	00:00:27:21		Fixation
271316688	SMP	1	672.22	901.19	00:00:27:22		Saccade
271349808	SMP	1	666.49	884.65	00:00:27:23		Saccade
271384401	SMP	1	676.46	886.04	00:00:28:00		Fixation
271415673	SMP	1	680.30	887.58	00:00:28:01		Fixation
271450166	SMP	1	665.17	875.57	00:00:28:02		Saccade
271484289	SMP	1	598.91	821.27	00:00:28:02		Saccade
271515970	SMP	1	605.24	824.39	00:00:28:03		Fixation
271548987	SMP	1	623.67	827.87	00:00:28:04		Fixation
271584897	SMP	1	640.89	831.51	00:00:28:05		Fixation
271617327	SMP	1	656.46	830.05	00:00:28:06		Fixation
271650659	SMP	1	671.12	830.35	00:00:28:06		Saccade
271683129	SMP	1	571.17	792.28	00:00:28:07		Saccade
271715659	SMP	1	532.52	758.58	00:00:28:08		Saccade
271749228	SMP	1	540.03	771.84	00:00:28:09		Fixation
271782398	SMP	1	549.07	776.97	00:00:28:10		Fixation
271816240	SMP	1	555.32	781.67	00:00:28:10		Fixation
271848801	SMP	1	560.92	785.32	00:00:28:11		Saccade
271882221	SMP	1	569.93	774.43	00:00:28:12		Saccade
