## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\Alireza_2012_05_09_Pizza01.etg.data\Alireza_2012_05_09_Pizza01-ccd877bb-482c-485a-9c12-33ceab5cef31\Alireza_2012_05_09_Pizza01-1-recording.idf
## Date:	09.05.2012 15:44:00
## Version:	BeGaze 3.1.77
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	0
## Uses Plane File:	False
## Number of Samples:	18615
## Reversed:	none
## [Run]
## Subject:	Alireza_2012_05_09_Pizza01
## Description:	Run1
## [Calibration]
## Calibration Type:	n.a.
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, POR, FRAMECOUNTER
##
Time	Type	Trial	L POR X [px]	L POR Y [px]	Frame	Aux1	L Event Info
1471662265	SMP	1	981.53	811.49	403		Saccade
1471695575	SMP	1	681.68	463.81	404		Saccade
1471728414	SMP	1	688.83	470.63	404		Saccade
1471769629	SMP	1	690.54	463.14	405		Saccade
1471795477	SMP	1	692.27	463.37	406		Saccade
1471832059	SMP	1	687.09	547.57	407		Saccade
1471862314	SMP	1	868.91	883.56	408		Saccade
1471897106	SMP	1	867.94	895.55	409		Saccade
1471932200	SMP	1	843.65	896.37	409		Saccade
1471963456	SMP	1	659.29	532.36	410		Saccade
1471996855	SMP	1	671.60	473.86	411		Fixation
1472028535	SMP	1	684.63	469.40	411		Fixation
1472061432	SMP	1	680.88	469.22	412		Fixation
1472094208	SMP	1	681.79	470.32	413		Fixation
1472128043	SMP	1	675.90	481.75	413		Saccade
1472161206	SMP	1	679.88	497.54	414		Saccade
1472194323	SMP	1	1039.57	805.03	415		Saccade
1472227538	SMP	1	1025.78	829.05	415		Saccade
1472260611	SMP	1	664.76	543.37	416		Saccade
1472293603	SMP	1	686.77	477.89	417		Fixation
1472327963	SMP	1	679.64	468.57	418		Fixation
1472360483	SMP	1	684.86	464.86	419		Fixation
1472394993	SMP	1	688.87	460.42	420		Fixation
1472427443	SMP	1	683.97	456.54	421		Fixation
1472459888	SMP	1	684.45	456.68	421		Fixation
1472494646	SMP	1	680.82	449.94	422		Fixation
1472526835	SMP	1	682.76	452.35	424		Saccade
1472562020	SMP	1	678.75	455.14	424		Saccade
1472594121	SMP	1	622.65	508.54	425		Saccade
1472626612	SMP	1	488.19	520.33	426		Saccade
1472660925	SMP	1	263.11	562.24	426		Saccade
1472693264	SMP	1	310.85	558.92	427		Fixation
1472726267	SMP	1	327.09	560.03	428		Fixation
1472760314	SMP	1	333.42	553.27	429		Fixation
1472794184	SMP	1	337.55	551.22	430		Fixation
1472828815	SMP	1	335.51	550.81	430		Fixation
1472860192	SMP	1	334.34	549.35	431		Fixation
1472893145	SMP	1	333.10	546.97	432		Fixation
1472927512	SMP	1	332.71	546.32	432		Fixation
1472960085	SMP	1	331.50	549.75	433		Fixation
1472993263	SMP	1	332.96	550.64	434		Fixation
1473026142	SMP	1	331.03	568.18	435		Fixation
1473061886	SMP	1	330.36	569.84	435		Saccade
1473093566	SMP	1	330.91	568.69	436		Saccade
1473126459	SMP	1	455.63	472.01	437		Fixation
1473160420	SMP	1	462.96	486.71	438		Fixation
1473192761	SMP	1	474.29	476.50	439		Fixation
1473227833	SMP	1	476.74	474.25	440		Fixation
1473258986	SMP	1	477.53	478.20	440		Fixation
1473292873	SMP	1	466.02	485.93	441		Fixation
1473327004	SMP	1	466.02	486.03	442		Saccade
1473358611	SMP	1	466.02	486.03	443		Saccade
1473392655	SMP	1	413.34	446.57	444		Saccade
1473425855	SMP	1	533.23	476.18	445		Saccade
1473459204	SMP	1	595.63	488.86	445		Saccade
1473491616	SMP	1	715.10	514.54	446		Fixation
1473526984	SMP	1	714.97	512.76	447		Fixation
1473560193	SMP	1	709.03	509.28	448		Fixation
1473592484	SMP	1	709.21	506.79	449		Fixation
1473625586	SMP	1	711.90	500.20	450		Fixation
1473658676	SMP	1	714.32	494.17	451		Fixation
1473691687	SMP	1	710.30	487.55	452		Fixation
1473724584	SMP	1	710.05	483.95	452		Fixation
1473760869	SMP	1	710.44	479.09	453		Fixation
1473791764	SMP	1	710.03	475.74	454		Fixation
1473825075	SMP	1	709.59	472.56	455		Saccade
1473864665	SMP	1	706.96	469.91	455		Saccade
1473894945	SMP	1	742.30	436.73	456		Saccade
1473926993	SMP	1	938.97	332.98	457		Saccade
1473958298	SMP	1	803.66	362.37	457		Fixation
1473992251	SMP	1	793.41	363.29	459		Fixation
1474024918	SMP	1	784.70	363.07	459		Fixation
1474058236	SMP	1	778.78	359.62	460		Fixation
1474091180	SMP	1	767.28	363.31	460		Saccade
1474124259	SMP	1	734.27	384.31	461		Saccade
1474157082	SMP	1	650.14	575.78	462		Saccade
1474191538	SMP	1	1045.26	638.37	463		Saccade
1474224272	SMP	1	1044.64	642.83	463		Saccade
1474256900	SMP	1	482.05	428.77	465		Saccade
1474291176	SMP	1	517.27	442.07	465		Saccade
1474324858	SMP	1	561.74	447.40	466		Fixation
1474357422	SMP	1	576.29	445.48	467		Fixation
1474390901	SMP	1	576.07	443.54	468		Fixation
1474423380	SMP	1	594.39	441.79	468		Fixation
1474457521	SMP	1	608.71	438.94	470		Fixation
1474491877	SMP	1	608.56	438.83	471		Fixation
1474524406	SMP	1	608.91	440.64	471		Fixation
1474556880	SMP	1	608.08	439.97	472		Fixation
1474590006	SMP	1	608.45	439.86	473		Fixation
1474622901	SMP	1	607.20	443.53	474		Fixation
1474656708	SMP	1	607.41	450.17	474		Fixation
1474690810	SMP	1	605.67	452.97	475		Saccade
1474724587	SMP	1	615.28	446.97	475		Saccade
1474756964	SMP	1	668.54	410.63	475		Saccade
1474789147	SMP	1	718.23	389.05	477		Fixation
1474823243	SMP	1	716.63	388.11	478		Fixation
1474856658	SMP	1	712.14	390.61	479		Fixation
1474891725	SMP	1	708.35	410.81	479		Fixation
1474922553	SMP	1	708.56	411.80	480		Saccade
1474957121	SMP	1	708.56	411.81	481		Saccade
1474990084	SMP	1	675.09	537.72	482		Saccade
1475023004	SMP	1	717.98	397.66	482		Saccade
1475055884	SMP	1	730.06	386.10	484		Saccade
1475089854	SMP	1	781.00	396.36	484		Fixation
1475123226	SMP	1	796.22	394.85	485		Fixation
1475156547	SMP	1	797.23	395.81	486		Fixation
1475190228	SMP	1	795.90	396.85	487		Fixation
1475223689	SMP	1	793.52	399.16	488		Fixation
1475256692	SMP	1	795.94	411.86	488		Fixation
1475290580	SMP	1	787.28	421.33	489		Fixation
1475322067	SMP	1	787.86	417.25	490		Fixation
1475356041	SMP	1	787.82	417.04	491		Fixation
1475390800	SMP	1	769.27	384.21	492		Fixation
1475423209	SMP	1	770.35	386.57	492		Fixation
1475454826	SMP	1	772.13	384.56	493		Fixation
1475490339	SMP	1	768.82	379.16	494		Fixation
1475521735	SMP	1	772.57	376.41	495		Fixation
1475555472	SMP	1	778.18	373.67	495		Fixation
1475588933	SMP	1	784.70	374.55	496		Saccade
1475622170	SMP	1	746.91	390.38	497		Saccade
1475656074	SMP	1	588.02	440.44	498		Fixation
1475689126	SMP	1	586.39	438.70	499		Fixation
1475723517	SMP	1	592.27	439.16	500		Fixation
1475756366	SMP	1	598.63	445.47	501		Fixation
1475788414	SMP	1	604.09	448.24	501		Saccade
1475824193	SMP	1	603.11	443.97	502		Saccade
1475853817	SMP	1	502.36	445.61	502		Saccade
1475889301	SMP	1	400.35	425.99	504		Fixation
1475921748	SMP	1	416.76	437.36	504		Fixation
1475954475	SMP	1	429.09	432.60	505		Fixation
1475987362	SMP	1	441.14	430.80	506		Fixation
1476020285	SMP	1	452.11	428.03	507		Fixation
1476054907	SMP	1	468.77	427.99	508		Fixation
1476088389	SMP	1	477.73	429.18	508		Fixation
1476122642	SMP	1	490.39	431.21	509		Fixation
1476153263	SMP	1	505.59	427.73	510		Fixation
1476188264	SMP	1	519.43	428.44	511		Fixation
1476220677	SMP	1	536.95	423.73	512		Fixation
1476254391	SMP	1	557.46	422.97	513		Fixation
1476288528	SMP	1	582.07	414.85	513		Saccade
1476320844	SMP	1	603.66	429.10	514		Saccade
1476354323	SMP	1	541.87	515.08	515		Saccade
1476386609	SMP	1	486.52	428.27	515		Saccade
1476420318	SMP	1	232.80	345.19	516		Fixation
1476453481	SMP	1	202.96	346.15	517		Fixation
1476487484	SMP	1	238.05	350.40	518		Fixation
1476520737	SMP	1	259.25	353.83	519		Fixation
1476554511	SMP	1	284.24	359.02	519		Fixation
1476586935	SMP	1	312.78	369.24	520		Fixation
1476619730	SMP	1	338.67	403.45	521		Fixation
1476653642	SMP	1	335.58	406.37	522		Saccade
1476686552	SMP	1	334.41	407.36	523		Saccade
1476723738	SMP	1	205.85	315.26	524		Fixation
1476752388	SMP	1	238.23	326.74	524		Fixation
1476786446	SMP	1	268.67	328.71	525		Fixation
1476819306	SMP	1	297.39	326.85	526		Fixation
1476852293	SMP	1	326.96	321.36	527		Fixation
1476886720	SMP	1	353.35	328.70	527		Fixation
1476919664	SMP	1	375.04	325.60	528		Fixation
1476952657	SMP	1	399.59	325.75	529		Fixation
1476986436	SMP	1	422.91	335.19	530		Fixation
1477019145	SMP	1	455.30	361.65	531		Fixation
1477052893	SMP	1	455.67	362.25	532		Fixation
1477086473	SMP	1	445.61	369.36	532		Fixation
1477119399	SMP	1	437.34	376.62	533		Fixation
1477153483	SMP	1	454.70	378.44	534		Fixation
1477185343	SMP	1	468.76	369.94	535		Fixation
1477218312	SMP	1	479.38	380.73	535		Fixation
1477251951	SMP	1	479.90	380.96	536		Saccade
1477285826	SMP	1	479.90	380.96	537		Saccade
1477319325	SMP	1	1034.55	312.69	538		Saccade
1477352392	SMP	1	489.51	394.20	538		Fixation
1477385554	SMP	1	502.06	392.52	539		Fixation
1477418608	SMP	1	509.65	384.43	540		Fixation
1477453294	SMP	1	512.16	380.81	541		Fixation
1477485240	SMP	1	513.93	383.31	542		Fixation
1477518692	SMP	1	509.35	388.10	543		Fixation
1477552162	SMP	1	509.03	386.45	544		Saccade
1477584687	SMP	1	509.35	385.69	544		Saccade
1477618052	SMP	1	1345.38	1135.12	545		Saccade
1477651878	SMP	1	1378.52	1200.53	546		Saccade
1477684127	SMP	1	1038.87	1234.47	547		Saccade
1477718196	SMP	1	359.28	1266.87	548		Saccade
1477751513	SMP	1	519.73	1206.39	548		Saccade
1477784185	SMP	1	458.57	1246.09	549		Saccade
1477818263	SMP	1	-161.23	1322.13	550		Saccade
1477853397	SMP	1	-540.90	1915.40	550		Blink
1477887437	SMP	1	-536.34	1911.20	551		Blink
1477919408	SMP	1	-530.53	1916.12	552		Blink
1477952017	SMP	1	0.00	0.00	553		Blink
1477984176	SMP	1	0.00	0.00	554		Blink
1478019325	SMP	1	0.00	0.00	555		Blink
1478051893	SMP	1	0.00	0.00	555		Blink
1478084573	SMP	1	0.00	0.00	555		Blink
1478117189	SMP	1	0.00	0.00	557		Blink
1478150985	SMP	1	0.00	0.00	558		Blink
1478184289	SMP	1	0.00	0.00	558		Blink
1478217209	SMP	1	0.00	0.00	559		Blink
1478250600	SMP	1	769.74	502.81	561		Saccade
1478283878	SMP	1	815.38	494.78	561		Saccade
1478317062	SMP	1	883.11	516.21	561		Saccade
1478349895	SMP	1	882.39	516.46	563		Saccade
1478384811	SMP	1	882.18	517.10	564		Saccade
1478417095	SMP	1	882.22	514.59	565		Saccade
1478450568	SMP	1	838.73	503.21	565		Saccade
1478483814	SMP	1	693.34	466.47	566		Saccade
1478516572	SMP	1	696.01	468.87	567		Saccade
1478550320	SMP	1	694.61	482.49	568		Saccade
1478585603	SMP	1	679.69	554.49	569		Saccade
1478617081	SMP	1	670.09	576.04	569		Saccade
1478650521	SMP	1	669.60	584.78	570		Saccade
1478683357	SMP	1	614.71	498.23	571		Fixation
1478717730	SMP	1	611.48	474.68	571		Fixation
1478749657	SMP	1	609.57	475.09	572		Fixation
1478783332	SMP	1	606.07	473.49	573		Fixation
1478816074	SMP	1	604.76	476.76	574		Fixation
1478850253	SMP	1	601.36	471.98	575		Fixation
1478884030	SMP	1	598.70	474.17	575		Fixation
1478916930	SMP	1	596.89	473.10	576		Fixation
1478948522	SMP	1	594.57	472.88	577		Saccade
1478982414	SMP	1	594.29	469.54	578		Saccade
1479017085	SMP	1	665.77	477.91	579		Fixation
1479050474	SMP	1	676.48	477.19	580		Fixation
1479083359	SMP	1	676.03	479.31	581		Fixation
1479116158	SMP	1	671.98	486.53	581		Fixation
1479149758	SMP	1	662.23	516.63	582		Fixation
1479181940	SMP	1	661.36	520.57	582		Saccade
1479216340	SMP	1	660.08	527.36	584		Saccade
1479248575	SMP	1	836.24	524.97	584		Saccade
1479281923	SMP	1	1035.63	618.95	585		Saccade
1479315111	SMP	1	1049.24	598.44	586		Saccade
1479348723	SMP	1	1043.69	613.73	587		Saccade
1479382194	SMP	1	929.10	491.64	588		Fixation
1479416889	SMP	1	927.38	487.83	588		Fixation
1479449875	SMP	1	926.34	487.02	590		Fixation
1479482139	SMP	1	925.35	484.85	590		Fixation
1479514685	SMP	1	921.73	485.49	591		Fixation
1479548670	SMP	1	916.90	486.97	592		Fixation
1479581410	SMP	1	914.33	489.05	592		Fixation
1479615467	SMP	1	910.88	492.72	593		Saccade
1479647680	SMP	1	908.74	506.24	593		Saccade
1479681394	SMP	1	837.01	532.38	595		Saccade
1479713995	SMP	1	828.04	628.09	595		Saccade
1479749162	SMP	1	827.64	613.54	595		Saccade
1479780390	SMP	1	614.66	391.36	597		Fixation
1479816012	SMP	1	603.16	397.65	598		Fixation
1479850522	SMP	1	604.90	406.46	599		Fixation
1479886196	SMP	1	603.90	404.63	600		Fixation
1479916677	SMP	1	606.22	403.25	601		Fixation
1479949643	SMP	1	604.62	403.92	602		Fixation
1479982503	SMP	1	604.59	402.54	602		Fixation
1480014159	SMP	1	605.71	403.50	603		Fixation
1480048581	SMP	1	603.58	405.09	604		Fixation
1480080846	SMP	1	602.31	415.33	605		Fixation
1480114190	SMP	1	599.76	430.18	605		Fixation
1480148619	SMP	1	599.55	426.50	606		Saccade
1480179917	SMP	1	599.67	426.16	607		Saccade
1480213744	SMP	1	581.07	383.92	607		Saccade
1480247743	SMP	1	582.73	403.43	608		Saccade
1480280055	SMP	1	580.46	405.28	609		Saccade
1480313512	SMP	1	655.87	444.63	610		Saccade
1480347073	SMP	1	713.64	474.97	611		Saccade
1480380802	SMP	1	803.15	521.09	611		Fixation
1480413049	SMP	1	799.94	515.05	612		Fixation
1480446330	SMP	1	796.29	514.04	613		Fixation
1480480820	SMP	1	794.97	511.37	614		Saccade
1480513573	SMP	1	789.46	516.90	615		Saccade
1480579832	SMP	1	602.99	760.16	616		Saccade
1480612366	SMP	1	847.22	1132.00	617		Saccade
1480647066	SMP	1	849.03	1131.69	618		Saccade
1480679598	SMP	1	799.57	534.92	618		Fixation
1480713236	SMP	1	806.40	494.15	619		Fixation
1480745960	SMP	1	802.64	493.91	620		Fixation
1480779619	SMP	1	802.21	496.61	621		Fixation
1480812646	SMP	1	804.81	493.75	622		Fixation
1480846038	SMP	1	804.72	495.66	623		Fixation
1480879265	SMP	1	805.62	494.66	623		Fixation
1480913196	SMP	1	808.12	493.20	624		Fixation
1480946838	SMP	1	808.36	493.92	625		Fixation
1480979389	SMP	1	809.20	493.60	626		Fixation
1481012830	SMP	1	808.48	500.29	627		Saccade
1481046244	SMP	1	785.94	495.83	628		Saccade
1481080768	SMP	1	999.83	790.42	628		Saccade
1481112043	SMP	1	997.12	805.09	629		Saccade
1481144680	SMP	1	995.07	814.18	630		Saccade
1481178549	SMP	1	756.50	402.26	630		Saccade
1481212206	SMP	1	750.93	403.02	631		Saccade
1481244596	SMP	1	753.60	399.88	632		Saccade
1481279395	SMP	1	709.20	405.47	633		Saccade
1481311792	SMP	1	655.81	406.77	634		Fixation
1481345727	SMP	1	655.05	411.60	634		Fixation
1481378628	SMP	1	653.97	423.71	635		Fixation
1481412103	SMP	1	648.60	442.04	635		Fixation
1481444294	SMP	1	648.62	442.04	637		Saccade
1481478478	SMP	1	648.62	442.04	638		Saccade
1481514567	SMP	1	604.11	388.13	639		Saccade
1481546365	SMP	1	645.80	406.20	639		Fixation
1481579669	SMP	1	673.80	426.87	640		Fixation
1481610585	SMP	1	671.65	420.19	641		Fixation
1481645576	SMP	1	671.66	412.27	642		Fixation
1481677104	SMP	1	678.02	403.10	643		Fixation
1481712465	SMP	1	676.54	408.54	643		Fixation
1481744808	SMP	1	680.81	419.89	644		Fixation
1481777933	SMP	1	680.83	419.60	645		Saccade
1481810729	SMP	1	681.05	418.63	646		Saccade
1481844188	SMP	1	790.86	448.79	647		Fixation
1481878819	SMP	1	824.04	472.76	647		Fixation
1481911947	SMP	1	819.57	481.16	648		Fixation
1481943772	SMP	1	823.37	484.58	649		Fixation
1481977255	SMP	1	821.61	488.56	650		Fixation
1482011157	SMP	1	821.30	489.37	651		Fixation
1482044636	SMP	1	824.16	492.12	651		Fixation
1482078185	SMP	1	826.68	494.49	652		Fixation
1482111148	SMP	1	824.79	493.70	653		Fixation
1482143854	SMP	1	823.47	494.85	654		Fixation
1482177907	SMP	1	822.61	501.54	654		Saccade
1482210702	SMP	1	819.59	501.71	655		Saccade
1482243453	SMP	1	733.30	454.58	655		Fixation
1482276214	SMP	1	718.38	437.28	656		Fixation
1482310392	SMP	1	724.61	434.36	658		Fixation
1482343796	SMP	1	715.74	431.55	659		Fixation
1482384024	SMP	1	711.45	432.33	660		Fixation
1482412870	SMP	1	708.43	431.70	661		Fixation
1482442980	SMP	1	706.46	430.01	662		Fixation
1482477590	SMP	1	706.42	423.64	662		Fixation
1482510299	SMP	1	704.02	422.07	663		Fixation
1482543887	SMP	1	701.32	431.94	663		Fixation
1482576521	SMP	1	701.10	432.04	664		Fixation
1482609479	SMP	1	701.09	432.05	665		Saccade
1482643378	SMP	1	701.09	432.05	666		Saccade
1482676618	SMP	1	619.67	341.40	666		Fixation
1482709489	SMP	1	618.17	338.96	667		Fixation
1482743228	SMP	1	613.97	337.27	668		Fixation
1482776151	SMP	1	611.66	348.10	669		Fixation
1482808508	SMP	1	608.00	368.99	670		Saccade
1482842224	SMP	1	608.03	367.86	670		Saccade
1482876363	SMP	1	1250.51	598.54	671		Saccade
1482910374	SMP	1	1695.00	910.11	672		Saccade
1482943847	SMP	1	1334.28	742.16	673		Saccade
1482975176	SMP	1	829.61	694.95	674		Saccade
1483008690	SMP	1	822.44	681.54	674		Saccade
1483041896	SMP	1	822.29	676.98	675		Saccade
1483075020	SMP	1	814.89	516.11	675		Saccade
1483108037	SMP	1	811.72	516.89	676		Saccade
1483141794	SMP	1	815.31	523.97	677		Saccade
1483176122	SMP	1	804.85	536.40	678		Saccade
1483211190	SMP	1	304.31	1019.61	679		Saccade
1483243799	SMP	1	1276.03	657.47	680		Saccade
1483274976	SMP	1	1306.52	715.21	681		Saccade
1483308318	SMP	1	629.34	416.87	682		Fixation
1483344247	SMP	1	628.51	392.04	682		Fixation
1483375961	SMP	1	630.42	384.40	683		Fixation
1483407773	SMP	1	630.41	387.66	684		Fixation
1483442260	SMP	1	632.26	381.32	685		Saccade
1483474456	SMP	1	635.59	390.48	686		Saccade
1483508592	SMP	1	675.09	432.60	686		Saccade
1483542318	SMP	1	745.35	508.04	687		Fixation
1483575101	SMP	1	744.95	504.84	688		Fixation
1483608807	SMP	1	742.61	504.26	689		Fixation
1483640621	SMP	1	743.14	500.89	690		Fixation
1483675477	SMP	1	740.50	504.41	691		Fixation
1483708358	SMP	1	739.66	510.86	691		Fixation
1483740417	SMP	1	740.22	509.44	692		Fixation
1483775260	SMP	1	740.23	509.41	693		Saccade
1483807676	SMP	1	740.23	509.41	694		Saccade
1483840668	SMP	1	698.32	462.58	694		Fixation
1483873848	SMP	1	727.65	438.85	695		Fixation
1483907838	SMP	1	732.57	430.21	695		Fixation
1483939785	SMP	1	728.20	427.41	696		Fixation
1483974164	SMP	1	732.16	431.60	698		Saccade
1484007562	SMP	1	735.98	431.29	698		Saccade
1484043296	SMP	1	684.82	491.18	699		Saccade
1484073659	SMP	1	684.09	493.32	700		Saccade
1484106863	SMP	1	683.91	493.51	701		Saccade
1484140514	SMP	1	1301.12	879.01	701		Saccade
1484173735	SMP	1	1319.72	872.09	702		Saccade
1484207349	SMP	1	1320.08	872.20	703		Saccade
1484240142	SMP	1	841.25	519.60	704		Fixation
1484274294	SMP	1	842.23	522.75	705		Fixation
1484309607	SMP	1	839.45	520.81	706		Fixation
1484339235	SMP	1	835.08	524.51	706		Fixation
1484373706	SMP	1	832.82	521.19	707		Fixation
1484406895	SMP	1	831.14	529.05	708		Fixation
1484441273	SMP	1	841.38	554.46	709		Saccade
1484472588	SMP	1	843.61	554.87	709		Saccade
1484506492	SMP	1	1221.13	730.56	710		Saccade
1484541641	SMP	1	865.37	583.35	711		Saccade
1484572208	SMP	1	400.47	767.70	712		Saccade
1484606302	SMP	1	1162.05	732.63	713		Saccade
1484640462	SMP	1	770.34	463.72	713		Saccade
1484673084	SMP	1	813.82	456.26	714		Fixation
1484705059	SMP	1	818.75	448.04	715		Fixation
1484739972	SMP	1	817.63	443.10	715		Fixation
1484771879	SMP	1	815.43	442.67	716		Fixation
1484805937	SMP	1	819.36	441.52	718		Fixation
1484840665	SMP	1	818.76	449.88	718		Fixation
1484874837	SMP	1	815.04	455.58	719		Fixation
1484906699	SMP	1	814.66	454.64	720		Saccade
1484938810	SMP	1	814.66	454.62	721		Saccade
1484972709	SMP	1	778.39	412.38	722		Fixation
1485005649	SMP	1	795.10	426.74	722		Fixation
1485039552	SMP	1	823.97	412.36	723		Fixation
1485072262	SMP	1	837.22	423.39	724		Fixation
1485105253	SMP	1	837.27	418.82	725		Fixation
1485138226	SMP	1	854.27	419.89	726		Fixation
1485171720	SMP	1	876.61	425.52	726		Fixation
1485206676	SMP	1	873.52	424.77	728		Fixation
1485238471	SMP	1	876.10	424.93	728		Fixation
1485271980	SMP	1	875.36	420.06	729		Fixation
1485304217	SMP	1	875.00	420.56	730		Saccade
1485338798	SMP	1	873.49	416.93	731		Saccade
1485371994	SMP	1	824.26	406.37	731		Saccade
1485405286	SMP	1	753.92	388.72	732		Fixation
1485437791	SMP	1	754.70	388.73	733		Fixation
1485471624	SMP	1	755.14	386.86	734		Fixation
1485505424	SMP	1	747.23	394.05	734		Fixation
1485539181	SMP	1	735.98	425.97	735		Fixation
1485571812	SMP	1	735.09	425.78	735		Fixation
1485603701	SMP	1	735.10	425.82	736		Fixation
1485638340	SMP	1	735.10	425.82	737		Fixation
1485671452	SMP	1	705.82	443.45	738		Fixation
1485705294	SMP	1	703.10	439.24	739		Fixation
1485736653	SMP	1	699.91	442.42	740		Fixation
1485770313	SMP	1	700.04	441.92	740		Saccade
1485804235	SMP	1	700.04	441.92	741		Saccade
1485837555	SMP	1	1709.14	1129.36	742		Saccade
1485869812	SMP	1	747.71	516.32	743		Saccade
1485903867	SMP	1	785.01	528.93	744		Saccade
1485936446	SMP	1	845.36	545.19	745		Fixation
1485970775	SMP	1	848.34	537.12	745		Fixation
1486004049	SMP	1	848.67	535.35	746		Fixation
1486036354	SMP	1	851.64	529.53	747		Fixation
1486071513	SMP	1	851.21	527.21	748		Fixation
1486103366	SMP	1	855.11	527.64	749		Fixation
1486138587	SMP	1	855.38	530.10	750		Fixation
1486170305	SMP	1	851.26	561.61	751		Fixation
1486202762	SMP	1	847.64	565.15	751		Saccade
1486236389	SMP	1	846.50	566.45	752		Saccade
1486270202	SMP	1	797.35	523.90	753		Fixation
1486303022	SMP	1	776.59	496.21	754		Fixation
1486336512	SMP	1	771.88	468.76	754		Fixation
1486370816	SMP	1	761.61	469.49	755		Fixation
1486403350	SMP	1	761.12	463.01	755		Saccade
1486435819	SMP	1	752.59	459.76	756		Saccade
1486470180	SMP	1	676.16	427.94	757		Fixation
1486502785	SMP	1	653.04	413.71	758		Fixation
1486537200	SMP	1	649.39	411.31	759		Fixation
1486570251	SMP	1	645.27	411.87	760		Fixation
1486603078	SMP	1	640.08	411.54	761		Fixation
1486637568	SMP	1	633.34	426.56	762		Fixation
1486669709	SMP	1	633.33	426.56	763		Fixation
1486702860	SMP	1	633.33	426.58	763		Fixation
1486736377	SMP	1	633.33	426.58	764		Saccade
1486771392	SMP	1	647.74	422.33	765		Saccade
1486803067	SMP	1	704.69	448.88	765		Fixation
1486835367	SMP	1	745.73	458.00	766		Fixation
1486868830	SMP	1	747.54	460.13	767		Fixation
1486902234	SMP	1	742.97	454.03	768		Fixation
1486935230	SMP	1	745.10	447.37	769		Fixation
1486969107	SMP	1	737.56	445.57	769		Fixation
1487003240	SMP	1	736.16	444.04	771		Fixation
1487036255	SMP	1	732.86	440.81	771		Fixation
1487068342	SMP	1	735.67	440.80	772		Fixation
1487102092	SMP	1	729.04	447.04	773		Saccade
1487136917	SMP	1	729.69	456.31	774		Saccade
1487169383	SMP	1	711.59	551.31	775		Saccade
1487203252	SMP	1	713.19	544.30	775		Saccade
1487235207	SMP	1	1043.55	817.84	775		Saccade
1487267408	SMP	1	1044.78	832.51	776		Saccade
1487302200	SMP	1	703.59	484.30	777		Saccade
1487335481	SMP	1	736.80	455.06	778		Fixation
1487367723	SMP	1	758.22	449.14	779		Fixation
1487401935	SMP	1	754.76	452.50	780		Fixation
1487434752	SMP	1	753.70	453.49	781		Fixation
1487468505	SMP	1	752.64	469.96	782		Fixation
1487506821	SMP	1	750.81	469.49	783		Fixation
1487536223	SMP	1	750.86	469.72	783		Fixation
1487567920	SMP	1	750.86	469.72	784		Fixation
1487600018	SMP	1	730.35	438.68	785		Fixation
1487634747	SMP	1	738.51	432.81	785		Fixation
1487701610	SMP	1	723.64	436.13	787		Fixation
1487733169	SMP	1	719.75	447.04	788		Saccade
1487767193	SMP	1	718.66	450.60	788		Saccade
1487800902	SMP	1	1283.76	598.58	789		Saccade
1487833614	SMP	1	1295.85	595.56	790		Saccade
1487868620	SMP	1	699.91	433.99	791		Fixation
1487900372	SMP	1	706.90	428.82	792		Fixation
1487934702	SMP	1	705.07	416.90	792		Fixation
1487967385	SMP	1	703.98	417.04	794		Fixation
1488000559	SMP	1	704.35	418.67	794		Fixation
1488034242	SMP	1	702.04	421.13	795		Fixation
1488067423	SMP	1	698.87	426.25	795		Saccade
1488099212	SMP	1	696.65	439.26	796		Saccade
1488133326	SMP	1	695.99	664.66	797		Saccade
1488166928	SMP	1	1689.46	952.79	798		Saccade
1488200041	SMP	1	2375.66	1271.14	799		Saccade
1488233580	SMP	1	2100.05	1190.06	799		Saccade
1488266938	SMP	1	674.18	543.52	801		Saccade
1488302091	SMP	1	691.49	481.61	802		Fixation
1488333609	SMP	1	684.59	467.75	802		Fixation
1488367733	SMP	1	683.15	464.00	803		Fixation
1488399416	SMP	1	678.25	461.83	804		Fixation
1488433556	SMP	1	679.04	457.97	805		Fixation
1488466562	SMP	1	675.91	452.09	806		Fixation
1488499686	SMP	1	673.82	457.24	806		Fixation
